Namespace(adam_beta1=0.9, adam_beta2=0.999, aggregation='mean', attention_probs_dropout_prob=0.5, attribute_size=638, batch_size=256, checkpoint_path='output/introduction/Finetune_sample-Beauty-0-TOP1-10.pt', ckp=0, cuda_condition=True, data_dir='./data/', data_file='./data/Beauty.txt', data_name='Beauty', do_eval=False, epochs=200, gpu_id='1', hidden_act='gelu', hidden_dropout_prob=0.5, hidden_size=64, initializer_range=0.02, isfull=0, item2attribute=None, item_size=12103, log_file='output/introduction/Finetune_sample-Beauty-0-TOP1-10.txt', log_freq=1, loss_type='TOP1', lr=0.001, mask_id=12102, mask_prod=0.2, max_seq_length=50, model_name='Finetune_sample', no_cuda=False, num_attention_heads=2, num_hidden_layers=2, output_dir='output/introduction/', rank_act='softmax', sample_file='./data/Beauty_sample.txt', sample_num=10, seed=42, train_matrix=<22363x12103 sparse matrix of type '<class 'numpy.int64'>'
	with 176139 stored elements in Compressed Sparse Row format>, weight_decay=0.0)
{'epoch': 0, 'rec_avg_loss': '0.48807171', 'rec_cur_loss': '0.43245393', 'total training time': '2.9844', 'max mem': '285'}
{'epoch': 70, 'rec_avg_loss': '0.07750456', 'rec_cur_loss': '0.07786293', 'total training time': '213.6750', 'max mem': '285'}
{'epoch': 71, 'rec_avg_loss': '0.07825011', 'rec_cur_loss': '0.07445018', 'total training time': '216.5786', 'max mem': '285'}
{'epoch': 72, 'rec_avg_loss': '0.07761328', 'rec_cur_loss': '0.06685463', 'total training time': '219.3304', 'max mem': '285'}
{'epoch': 73, 'rec_avg_loss': '0.07824473', 'rec_cur_loss': '0.08623429', 'total training time': '222.3524', 'max mem': '285'}
{'epoch': 74, 'rec_avg_loss': '0.07937552', 'rec_cur_loss': '0.09073279', 'total training time': '225.2626', 'max mem': '285'}
{'epoch': 75, 'rec_avg_loss': '0.08016828', 'rec_cur_loss': '0.07748012', 'total training time': '228.2736', 'max mem': '285'}
{'epoch': 76, 'rec_avg_loss': '0.07917360', 'rec_cur_loss': '0.09157859', 'total training time': '231.2889', 'max mem': '285'}
{'epoch': 77, 'rec_avg_loss': '0.07841408', 'rec_cur_loss': '0.08515624', 'total training time': '234.1713', 'max mem': '285'}
{'epoch': 78, 'rec_avg_loss': '0.07928296', 'rec_cur_loss': '0.08150993', 'total training time': '237.2428', 'max mem': '285'}
{'epoch': 79, 'rec_avg_loss': '0.07759192', 'rec_cur_loss': '0.07608799', 'total training time': '240.1237', 'max mem': '285'}
{'epoch': 80, 'rec_avg_loss': '0.07839075', 'rec_cur_loss': '0.07726831', 'total training time': '243.3360', 'max mem': '285'}
{'epoch': 81, 'rec_avg_loss': '0.07812545', 'rec_cur_loss': '0.08923134', 'total training time': '246.2445', 'max mem': '285'}
{'epoch': 82, 'rec_avg_loss': '0.07773121', 'rec_cur_loss': '0.06878273', 'total training time': '249.3721', 'max mem': '285'}
{'epoch': 83, 'rec_avg_loss': '0.07742113', 'rec_cur_loss': '0.07684956', 'total training time': '252.4106', 'max mem': '285'}
{'epoch': 84, 'rec_avg_loss': '0.07796900', 'rec_cur_loss': '0.07714143', 'total training time': '255.5232', 'max mem': '285'}
{'epoch': 85, 'rec_avg_loss': '0.07662259', 'rec_cur_loss': '0.07612150', 'total training time': '258.4993', 'max mem': '285'}
{'epoch': 86, 'rec_avg_loss': '0.07699062', 'rec_cur_loss': '0.07602566', 'total training time': '261.3612', 'max mem': '285'}
{'epoch': 87, 'rec_avg_loss': '0.07763373', 'rec_cur_loss': '0.09068732', 'total training time': '264.5852', 'max mem': '285'}
{'epoch': 88, 'rec_avg_loss': '0.07773309', 'rec_cur_loss': '0.07509632', 'total training time': '267.3023', 'max mem': '285'}
{'epoch': 89, 'rec_avg_loss': '0.07864962', 'rec_cur_loss': '0.08604313', 'total training time': '270.5655', 'max mem': '285'}
{'epoch': 90, 'rec_avg_loss': '0.07790920', 'rec_cur_loss': '0.07489836', 'total training time': '273.4719', 'max mem': '285'}
{'epoch': 91, 'rec_avg_loss': '0.07787701', 'rec_cur_loss': '0.08537196', 'total training time': '276.5565', 'max mem': '285'}
{'epoch': 92, 'rec_avg_loss': '0.07694453', 'rec_cur_loss': '0.07170829', 'total training time': '279.4189', 'max mem': '285'}
{'epoch': 93, 'rec_avg_loss': '0.07779171', 'rec_cur_loss': '0.08480331', 'total training time': '282.2642', 'max mem': '285'}
{'epoch': 94, 'rec_avg_loss': '0.07747697', 'rec_cur_loss': '0.07790332', 'total training time': '285.3911', 'max mem': '285'}
{'epoch': 95, 'rec_avg_loss': '0.07643473', 'rec_cur_loss': '0.08255868', 'total training time': '288.1470', 'max mem': '285'}
{'epoch': 96, 'rec_avg_loss': '0.07705979', 'rec_cur_loss': '0.08266439', 'total training time': '291.1587', 'max mem': '285'}
{'epoch': 97, 'rec_avg_loss': '0.07803974', 'rec_cur_loss': '0.06820454', 'total training time': '294.0373', 'max mem': '285'}
{'epoch': 98, 'rec_avg_loss': '0.07703118', 'rec_cur_loss': '0.06552427', 'total training time': '297.1867', 'max mem': '285'}
{'epoch': 99, 'rec_avg_loss': '0.07744703', 'rec_cur_loss': '0.09325846', 'total training time': '300.0812', 'max mem': '285'}
{'epoch': 100, 'rec_avg_loss': '0.07786680', 'rec_cur_loss': '0.08197862', 'total training time': '303.2028', 'max mem': '285'}
{'epoch': 101, 'rec_avg_loss': '0.07747166', 'rec_cur_loss': '0.07493469', 'total training time': '306.0017', 'max mem': '285'}
{'epoch': 102, 'rec_avg_loss': '0.07639449', 'rec_cur_loss': '0.08323267', 'total training time': '308.9461', 'max mem': '285'}
{'epoch': 103, 'rec_avg_loss': '0.07708387', 'rec_cur_loss': '0.09667857', 'total training time': '311.9264', 'max mem': '285'}
{'epoch': 104, 'rec_avg_loss': '0.07633608', 'rec_cur_loss': '0.09016070', 'total training time': '314.8727', 'max mem': '285'}
{'epoch': 105, 'rec_avg_loss': '0.07605666', 'rec_cur_loss': '0.06882442', 'total training time': '318.0129', 'max mem': '285'}
{'epoch': 106, 'rec_avg_loss': '0.07664402', 'rec_cur_loss': '0.07478286', 'total training time': '320.9740', 'max mem': '285'}
{'epoch': 107, 'rec_avg_loss': '0.07637306', 'rec_cur_loss': '0.08650298', 'total training time': '323.9575', 'max mem': '285'}
{'epoch': 108, 'rec_avg_loss': '0.07565602', 'rec_cur_loss': '0.07277058', 'total training time': '326.9654', 'max mem': '285'}
{'epoch': 109, 'rec_avg_loss': '0.07603471', 'rec_cur_loss': '0.07623464', 'total training time': '330.1645', 'max mem': '285'}
{'epoch': 110, 'rec_avg_loss': '0.07726218', 'rec_cur_loss': '0.07666032', 'total training time': '333.0485', 'max mem': '285'}
{'epoch': 111, 'rec_avg_loss': '0.07590055', 'rec_cur_loss': '0.08409715', 'total training time': '335.9838', 'max mem': '285'}
{'epoch': 112, 'rec_avg_loss': '0.07633705', 'rec_cur_loss': '0.07679638', 'total training time': '338.8368', 'max mem': '285'}
{'epoch': 113, 'rec_avg_loss': '0.07517646', 'rec_cur_loss': '0.08229333', 'total training time': '341.6738', 'max mem': '285'}
{'epoch': 114, 'rec_avg_loss': '0.07575995', 'rec_cur_loss': '0.07463798', 'total training time': '344.8566', 'max mem': '285'}
{'epoch': 115, 'rec_avg_loss': '0.07620478', 'rec_cur_loss': '0.08645959', 'total training time': '347.7234', 'max mem': '285'}
{'epoch': 116, 'rec_avg_loss': '0.07729102', 'rec_cur_loss': '0.08114889', 'total training time': '350.9231', 'max mem': '285'}
{'epoch': 117, 'rec_avg_loss': '0.07647343', 'rec_cur_loss': '0.08413123', 'total training time': '353.7954', 'max mem': '285'}
{'epoch': 118, 'rec_avg_loss': '0.07641350', 'rec_cur_loss': '0.09056205', 'total training time': '356.9036', 'max mem': '285'}
{'epoch': 119, 'rec_avg_loss': '0.07552150', 'rec_cur_loss': '0.07220647', 'total training time': '359.6505', 'max mem': '285'}
{'epoch': 120, 'rec_avg_loss': '0.07505744', 'rec_cur_loss': '0.07821033', 'total training time': '362.6238', 'max mem': '285'}
{'epoch': 121, 'rec_avg_loss': '0.07600671', 'rec_cur_loss': '0.07942386', 'total training time': '365.4909', 'max mem': '285'}
{'epoch': 122, 'rec_avg_loss': '0.07599153', 'rec_cur_loss': '0.07409975', 'total training time': '368.2993', 'max mem': '285'}
{'epoch': 123, 'rec_avg_loss': '0.07684974', 'rec_cur_loss': '0.07780887', 'total training time': '371.5127', 'max mem': '285'}
{'epoch': 124, 'rec_avg_loss': '0.07620294', 'rec_cur_loss': '0.07340953', 'total training time': '374.3501', 'max mem': '285'}
{'epoch': 125, 'rec_avg_loss': '0.07584473', 'rec_cur_loss': '0.06955024', 'total training time': '377.6109', 'max mem': '285'}
{'epoch': 126, 'rec_avg_loss': '0.07530198', 'rec_cur_loss': '0.08348971', 'total training time': '380.5202', 'max mem': '285'}
{'epoch': 127, 'rec_avg_loss': '0.07481187', 'rec_cur_loss': '0.07131653', 'total training time': '383.9051', 'max mem': '285'}
{'epoch': 128, 'rec_avg_loss': '0.07516229', 'rec_cur_loss': '0.07037687', 'total training time': '386.8597', 'max mem': '285'}
{'epoch': 129, 'rec_avg_loss': '0.07545872', 'rec_cur_loss': '0.07511923', 'total training time': '390.0182', 'max mem': '285'}
{'epoch': 130, 'rec_avg_loss': '0.07548673', 'rec_cur_loss': '0.07837972', 'total training time': '392.9713', 'max mem': '285'}
{'epoch': 131, 'rec_avg_loss': '0.07530831', 'rec_cur_loss': '0.07192945', 'total training time': '396.0634', 'max mem': '285'}
{'epoch': 132, 'rec_avg_loss': '0.07593486', 'rec_cur_loss': '0.07813382', 'total training time': '398.9208', 'max mem': '285'}
{'epoch': 133, 'rec_avg_loss': '0.07519436', 'rec_cur_loss': '0.07935901', 'total training time': '401.8173', 'max mem': '285'}
{'epoch': 134, 'rec_avg_loss': '0.07554542', 'rec_cur_loss': '0.08287035', 'total training time': '404.9319', 'max mem': '285'}
{'epoch': 135, 'rec_avg_loss': '0.07542639', 'rec_cur_loss': '0.07529958', 'total training time': '408.0412', 'max mem': '285'}
{'epoch': 136, 'rec_avg_loss': '0.07593867', 'rec_cur_loss': '0.07336219', 'total training time': '411.0153', 'max mem': '285'}
{'epoch': 137, 'rec_avg_loss': '0.07705368', 'rec_cur_loss': '0.08148457', 'total training time': '413.5905', 'max mem': '285'}
{'epoch': 138, 'rec_avg_loss': '0.07728371', 'rec_cur_loss': '0.07871361', 'total training time': '416.8495', 'max mem': '285'}
{'epoch': 139, 'rec_avg_loss': '0.07605883', 'rec_cur_loss': '0.08868870', 'total training time': '419.8294', 'max mem': '285'}
{'epoch': 140, 'rec_avg_loss': '0.07568581', 'rec_cur_loss': '0.07651649', 'total training time': '422.8389', 'max mem': '285'}
{'epoch': 141, 'rec_avg_loss': '0.07584354', 'rec_cur_loss': '0.07916452', 'total training time': '425.8495', 'max mem': '285'}
{'epoch': 142, 'rec_avg_loss': '0.07518243', 'rec_cur_loss': '0.08287283', 'total training time': '428.8212', 'max mem': '285'}
{'epoch': 143, 'rec_avg_loss': '0.07488923', 'rec_cur_loss': '0.08201970', 'total training time': '431.9056', 'max mem': '285'}
{'epoch': 144, 'rec_avg_loss': '0.07540582', 'rec_cur_loss': '0.09169365', 'total training time': '434.8475', 'max mem': '285'}
{'epoch': 145, 'rec_avg_loss': '0.07512718', 'rec_cur_loss': '0.07772523', 'total training time': '438.0838', 'max mem': '285'}
{'epoch': 146, 'rec_avg_loss': '0.07491752', 'rec_cur_loss': '0.07744475', 'total training time': '440.9184', 'max mem': '285'}
{'epoch': 147, 'rec_avg_loss': '0.07486082', 'rec_cur_loss': '0.08031902', 'total training time': '444.2302', 'max mem': '285'}
{'Epoch': 0, 'HIT@5': '0.0084', 'NDCG@5': '0.0053', 'HIT@10': '0.0164', 'NDCG@10': '0.0079', 'HIT@20': '0.0249', 'NDCG@20': '0.0100'}
{'Epoch': 0, 'HIT@1': '0.0000', 'NDCG@1': '0.0000', 'HIT@5': '0.0012', 'NDCG@5': '0.0005', 'HIT@10': '0.1526', 'NDCG@10': '0.0459', 'MRR': '0.0727'}
Finetune_sample-Beauty-0-TOP1-10
{'Epoch': 0, 'HIT@1': '0.0000', 'NDCG@1': '0.0000', 'HIT@5': '0.0012', 'NDCG@5': '0.0005', 'HIT@10': '0.1526', 'NDCG@10': '0.0459', 'MRR': '0.0727'}
{'Epoch': 0, 'HIT@5': '0.0084', 'NDCG@5': '0.0053', 'HIT@10': '0.0164', 'NDCG@10': '0.0079', 'HIT@20': '0.0249', 'NDCG@20': '0.0100'}
